condition,promoter,vector,replica,well,well_gr,sd_well_gr,alpha_gfp,sd_alpha_gfp,promoter_type
glucose020,p3A11,pl,6,pl6_A_11_p3-A11,1.2338406231892767,0.019738734261640762,25857.334201286725,532.8386787691203,high
glucose020,p3A12,pl,6,pl6_A_12_p3-A12,1.2787586610975008,0.018610006346785266,16769.95177150698,746.6997098601413,high
glucose020,p3B1,pl,6,pl6_B_1_p3-B1,1.1411466439321263,0.06625047988914688,670.7616189162219,61.36693605285702,medium
glucose020,p3B4,pl,6,pl6_B_4_p3-B4,0.9056635257315196,0.013620328066750545,17469.105756280038,793.678490590119,high
glucose020,p3B11,pl,6,pl6_B_11_p3-B11,1.0666484742509081,0.0408854378860462,26261.17557066468,954.7043634658049,high
glucose020,p3B12,pl,6,pl6_B_12_p3-B12,1.1249991578203253,0.051588027424655104,19817.784244820552,858.3039335251664,high
glucose020,p3C1,pl,6,pl6_C_1_p3-C1,0.9870267246647668,0.032138598010048966,1442.9921760288153,106.26550824127051,medium
glucose020,p3C4,pl,6,pl6_C_4_p3-C4,0.9054584107713615,0.025929426687897182,18282.511004411488,467.72155041157623,high
glucose020,p3C12,pl,6,pl6_C_12_p3-C12,1.1474692924378624,0.04748734779506768,17807.342591904246,448.4846489840245,high
glucose020,p3E1,pl,6,pl6_E_1_p3-E1,1.0634702806262093,0.05799233899856192,2042.1942641991468,182.69369585022974,medium
glucose020,p3E12,pl,6,pl6_E_12_p3-E12,1.2938435378977104,0.018804882860053787,13127.262860660856,245.51074453875614,high
glucose020,p3G1,pl,6,pl6_G_1_p3-G1,1.1545736072488422,0.059366764643961574,581.1052935926364,29.901427538752436,medium
glucose020,p3G5,pl,6,pl6_G_5_p3-G5,0.9570307159749789,0.04413672522103483,12898.101614174959,1164.8431604645434,high
glucose020,p3G12,pl,6,pl6_G_12_p3-G12,1.039659036641088,0.0394711487521395,15244.821024427718,429.43949450842223,high
glucose020,p3H2,pl,6,pl6_H_2_p3-H2,1.1706224666578757,0.07155100433166826,439.9067613448031,44.7259363678573,medium
glucose020,p3H8,pl,6,pl6_H_8_p3-H8,1.2603610800084437,0.08300799603767549,604.5462340582294,47.06313891801976,medium
glucoseaa020,hi1,pl,6,pl7_A_5_pl-hi1,1.9647512193182646,0.049053625504802544,22576.407026122153,744.7109634559,high
glucoseaa020,p2A7,pl,6,pl7_A_7_p2-A7,1.9515370709231068,0.10668909847394568,1046.0765587514124,24.783464770197057,medium
glucoseaa020,p2A8,pl,6,pl7_A_8_p2-A8,2.07969036941007,0.02796477366611737,400.829095449915,20.781031639248496,medium
glucoseaa020,p2B7,pl,6,pl7_B_7_p2-B7,1.9652834993141897,0.07939861219712405,1068.8565178666895,1.0335892779678706,medium
glucoseaa020,p2B8,pl,6,pl7_B_8_p2-B8,1.8604922353642181,0.07143893882490564,869.4564600197693,17.193264000904886,medium
glucoseaa020,p2B10,pl,6,pl7_B_10_p2-B10,1.887508159535056,0.0645596853925794,11900.242739215784,32.16708957288005,high
glucoseaa020,p2C9,pl,6,pl7_C_9_p2-C9,1.8661998205492933,0.062165931617851146,794.7598202197565,15.171648107135502,medium
glucoseaa020,p2D7,pl,6,pl7_D_7_p2-D7,2.0625023244867453,0.1566545290642152,60.573946132071825,11.494219138925754,medium
glucoseaa020,p2D10,pl,6,pl7_D_10_p2-D10,1.9210419414900428,0.056143446101364354,10460.819288373094,107.97846836502619,high
glucoseaa020,rplN,pl,6,pl7_E_5_pl-rplN,1.9276811816624244,0.06876360775044597,36415.6508259785,1097.255831482712,ribsomomal
glucoseaa020,rplN,pl,6,pl7_E_6_pl-rplN,1.8044022061371685,0.0998059246251543,37925.48070028095,1011.760723215462,ribsomomal
glucoseaa020,p2E8,pl,6,pl7_E_8_p2-E8,1.9708443512605553,0.0791881694942785,264.3439748530085,3.9073352609747034,medium
glucoseaa020,p2E9,pl,6,pl7_E_9_p2-E9,1.8067608506474067,0.1048531690160937,662.8090617929238,13.479740190512358,medium
glucoseaa020,rrnB,pl,6,pl7_H_5_pl-rrnB,1.9654889325236862,0.19022291605073255,30266.41505254998,1085.0533745776124,ribosomal
glucoseaa020,rrnB,pl,6,pl7_H_6_pl-rrnB,1.9992964794134451,0.20242167476863723,30214.50515512004,1228.0920373572606,ribosomal
glucoseaa020,p3A8,pl,6,pl8_A_8_p3-A8,2.245082283976837,0.013024511887884706,404.3652118078799,29.793487157165913,medium
glucoseaa020,p3B6,pl,6,pl8_B_6_p3-B6,2.2215458131589325,0.016491385290768643,11818.18530891418,208.80952042708154,high
glucoseaa020,p3B8,pl,6,pl8_B_8_p3-B8,2.0567126675425973,0.04731192708272084,379.86036305292924,6.668309501043223,medium
glucoseaa020,p3B9,pl,6,pl8_B_9_p3-B9,2.144063490925566,0.15201472080380263,184.13008983441188,6.354468517073765,medium
glucoseaa020,p3B11,pl,6,pl8_B_11_p3-B11,1.879663808747742,0.15032698322113683,12319.798067005291,466.7240032009553,high
glucoseaa020,p3C3,pl,6,pl8_C_3_p3-C3,1.9876214049171324,0.24639335365288328,453.32281480745365,17.106533201449928,medium
glucoseaa020,p3C4,pl,6,pl8_C_4_p3-C4,2.0298423293436483,0.21629667973885444,8307.011786564659,418.62122418193206,high
glucoseaa020,p3C5,pl,6,pl8_C_5_p3-C5,2.0026908174801834,0.21959805870567958,2657.08944889576,176.99945143460073,high
glucoseaa020,p3C6,pl,6,pl8_C_6_p3-C6,2.099163340155859,0.09049154778774293,3896.818991975123,105.9715133427173,high
glucoseaa020,p3C7,pl,6,pl8_C_7_p3-C7,1.9691783662958728,0.20059049536321968,241.49746032750556,13.74422902786945,medium
glucoseaa020,p3C9,pl,6,pl8_C_9_p3-C9,1.9168101282248584,0.20692317995294177,271.669767380019,47.88397474862651,medium
glucoseaa020,p3C12,pl,6,pl8_C_12_p3-C12,2.045333946314339,0.04251963043545328,12075.501190175919,310.0658594612824,high
glucoseaa020,p3D5,pl,6,pl8_D_5_p3-D5,2.0473875537195543,0.21700918279018142,9364.430978248365,368.46837322877394,high
glucoseaa020,p3D10,pl,6,pl8_D_10_p3-D10,1.9964018605192,0.1800728568536628,12011.488145843745,607.2381073308038,high
glucoseaa020,p3D11,pl,6,pl8_D_11_p3-D11,1.9332290723024168,0.1164366366187249,7009.382053010151,218.18968543501225,high
glucoseaa020,p3D12,pl,6,pl8_D_12_p3-D12,2.0539294016148957,0.09709050983822524,99.87743026395574,3.9247384594649155,medium
glucoseaa020,p3E7,pl,6,pl8_E_7_p3-E7,2.0167713715996975,0.3537509298104004,669.7951787720122,70.98798195296659,medium
glucoseaa020,p3E8,pl,6,pl8_E_8_p3-E8,1.9641135537331682,0.14175125075254763,652.9111742993208,26.38796447333602,medium
glucoseaa020,p3E11,pl,6,pl8_E_11_p3-E11,1.9267314493597942,0.13546190917553702,6821.953946335709,137.29452304191307,high
glucoseaa020,p3E12,pl,6,pl8_E_12_p3-E12,1.9833087013116757,0.10798641366974221,12762.732323110991,142.04942690008897,high
glucoseaa020,p3F6,pl,6,pl8_F_6_p3-F6,2.1013466985209956,0.15090315509844063,5616.551626049159,129.35476367390916,high
glucoseaa020,p3F10,pl,6,pl8_F_10_p3-F10,1.9256204804173964,0.20600085879123275,14077.13092107119,674.6055671733243,high
glucoseaa020,p3F11,pl,6,pl8_F_11_p3-F11,1.9974199350720063,0.14245183555010596,6682.751049820276,194.65142674081486,high
glucoseaa020,p3F12,pl,6,pl8_F_12_p3-F12,1.9104188193967497,0.09648303509807893,15733.697294994368,82.74326956190158,high
glycerol040,p3F10,pl,4,pl4_F_10_p3-F10,0.38920411355980206,0.008096012256717333,32336.40014865886,741.9288275909439,high
glycerol040,p3G7,pl,4,pl4_G_7_p3-G7,0.41309916334760255,0.010856946824341303,225.2309790806096,45.823044141141196,medium
glycerol040,p3G10,pl,4,pl4_G_10_p3-G10,0.4758434843620844,0.014051953544369767,14289.561916909586,451.7780527055002,high
glycerol040,p3A11,pl,5,pl4_A_11_p3-A11,0.7467314737439478,0.021099983250818466,39263.77554708176,1693.1070178490395,high
glycerol040,p3C7,pl,5,pl4_C_7_p3-C7,0.6088679812256826,0.008329986418334785,1336.3752483739065,58.44332350102215,medium
glycerol040,p3D5,pl,5,pl4_D_5_p3-D5,0.5155823101658933,0.01806387427953195,21957.37476233741,755.7523359260116,high
glycerol040,p3E2,pl,5,pl4_E_2_p3-E2,0.6096141497103117,0.024186644183055786,1551.8876160920026,119.55290069469805,medium
glycerol040,p3E3,pl,5,pl4_E_3_p3-E3,0.5968395490565145,0.005715562121895694,1955.338901067768,52.61364092200813,medium
glycerol040,p3E4,pl,5,pl4_E_4_p3-E4,0.4527854773477196,0.011707887626737827,18579.298125349364,311.16541626373055,high
glycerol040,p3E10,pl,5,pl4_E_10_p3-E10,0.5487083274106086,0.021950611463751643,4345.47368713622,159.8117359411469,high
glycerol040,p3F6,pl,5,pl4_F_6_p3-F6,0.493696826474979,0.009439045890902765,17405.910768994556,549.9181708239051,high
glycerol040,p3G4,pl,5,pl4_G_4_p3-G4,0.5944098019541133,0.03142077047464773,20297.607585299458,1527.1634694484262,high
glycerol040,p3G7,pl,5,pl4_G_7_p3-G7,0.592282937608338,0.00872429959558677,837.7752770441582,17.577540226117705,medium
glycerol040,p3H1,pl,5,pl4_H_1_p3-H1,0.6351930369928807,0.0442565806237749,1788.1541044451562,115.70396865732339,medium
glycerol040,p3H6,pl,5,pl4_H_6_p3-H6,0.5066750476747617,0.015043819306290363,31965.432909944277,2221.9151512430926,high
glycerol040,p2B10,pl,7,pl3_B_10_p2-B10,0.5205279312694615,0.009496053711953457,34506.37505702687,1132.7546250254738,high
glycerol040,p2D9,pl,7,pl3_D_9_p2-D9,0.4599080930134051,0.012552617776684604,719.2099708788953,34.370649429781594,medium
glycerol040,p2F7,pl,7,pl3_F_7_p2-F7,0.4012562544687065,0.005818031911742817,1739.8074584048234,64.1936381690418,medium
glycerol040,p2G11,pl,7,pl3_G_11_p2-G11,0.6345142838967509,0.03375612874649427,17239.835420679305,372.17296921543203,high
glycerol040,p3A8,pl,7,pl4_A_8_p3-A8,0.484352926664008,0.033506323500477525,675.3130127822798,80.37780471879661,medium
glycerol040,p3C7,pl,7,pl4_C_7_p3-C7,0.4217705715362905,0.01394776733417128,760.9007467798051,65.97681337157105,medium
glycerol040,p3C10,pl,7,pl4_C_10_p3-C10,0.4984843764538713,0.012247135256185402,18227.141489921294,312.1324468554993,high
glycerol040,p3D5,pl,7,pl4_D_5_p3-D5,0.4302883826030786,0.010740182014294065,19084.460986258007,482.85672335054244,high
glycerol040,p3E5,pl,7,pl4_E_5_p3-E5,0.39578561518429833,0.007522316757545624,11604.867585519813,639.4166473378395,high
glycerol040,p3E7,pl,7,pl4_E_7_p3-E7,0.40163661131332656,0.007964474028663463,436.66425034183953,21.060270411976575,medium
glycerol040,p3E9,pl,7,pl4_E_9_p3-E9,0.5091521958594811,0.025822680361446776,1227.7914006544415,98.72629323907884,medium
glucose020,p2A8,pl,5,pl5_A_8_p2-A8,0.8983257113275251,0.015032948424189292,678.3611182807142,17.72898564047493,medium
glucose020,med2,ch,5,pl5_C_4_ch-med2,0.9162393971070198,0.07010858004488423,192.00949631323533,61.62433390850619,medium
glucose020,med3,ch,5,pl5_D_3_ch-med3,0.8429698587031301,0.03975860046570424,276.33405705456823,19.292278643408174,medium
glucose020,med3,ch,5,pl5_D_4_ch-med3,0.9216948259803927,0.08887573943722221,121.27911344717609,30.363341697286643,medium
glucose020,med3,pl,5,pl5_D_5_pl-med3,0.8553260671572094,0.06934109749206567,1364.556319246837,69.8299786403474,medium
glucose020,p2D10,pl,5,pl5_D_10_p2-D10,0.9058270724597548,0.05089897713940101,20519.765910901817,1035.4142147732416,high
glucose020,p2D12,pl,5,pl5_D_12_p2-D12,1.2840826813268096,0.026289361974395166,13838.481120979648,649.847261921485,high
glucose020,rplN,ch,5,pl5_E_3_ch-rplN,0.8566301352216944,0.045475492495013474,15715.118023735678,1012.5980558478815,ribsomomal
glucose020,p2E8,pl,5,pl5_E_8_p2-E8,0.9127958543549283,0.06442864513808767,1395.3125190790304,171.4619724621659,medium
glucose020,p2E9,pl,5,pl5_E_9_p2-E9,0.9581883713170493,0.08054772621381757,1361.259320230942,131.50729453001884,medium
glucose020,p2E10,pl,5,pl5_E_10_p2-E10,0.9375367566014019,0.06255875164035501,16708.054926654164,1196.5014126594658,high
glucose020,p2E12,pl,5,pl5_E_12_p2-E12,1.3513005981993476,0.07645685725079601,12109.169478351016,374.40107415765453,high
glucose020,p2F8,pl,5,pl5_F_8_p2-F8,0.8897891018299298,0.03331198597662022,884.4222242160015,44.995574892013884,medium
glucose020,p2F10,pl,5,pl5_F_10_p2-F10,0.7964953919094333,0.05110953350877008,20544.20892803337,1108.55532206355,high
glucose020,p2H11,pl,5,pl5_H_11_p2-H11,1.2265996973518611,0.07981297977284993,9409.419667355398,215.1736290366364,high
glucose020,p3A2,pl,5,pl6_A_2_p3-A2,1.071828356221641,0.01646082479984764,813.3349237441105,65.34196588484816,medium
glucose020,p3A12,pl,5,pl6_A_12_p3-A12,1.32374120864425,0.03622926141544298,14062.945418765545,176.88888845303828,high
glucose020,p3B6,pl,5,pl6_B_6_p3-B6,0.9373000087949063,0.013838858783346283,18365.805279886263,278.60617341219813,high
glucose020,p3C6,pl,5,pl6_C_6_p3-C6,0.891800029641185,0.01223798842024004,14345.179148294852,271.27778640054646,high
glucose020,p3C8,pl,5,pl6_C_8_p3-C8,0.9721925429947493,0.0351432120896636,1011.276159398784,28.756605388042235,medium
glucose020,p3C12,pl,5,pl6_C_12_p3-C12,1.248360208313725,0.028575211621857548,14274.026501325401,329.45803411312266,high
glucose020,p3D2,pl,5,pl6_D_2_p3-D2,1.1085055629502585,0.03372668596244236,1075.3669074812303,60.597598363752624,medium
glucose020,p3E1,pl,5,pl6_E_1_p3-E1,0.9722364269085144,0.06283797637388887,2119.9320979996087,168.0608051962281,medium
glucose020,p3E6,pl,5,pl6_E_6_p3-E6,0.9834541968865949,0.04713526854067905,15921.719831116448,598.8272406779251,high
glucose020,p3E9,pl,5,pl6_E_9_p3-E9,0.9735862756147757,0.10918423449077191,1090.8990953305852,73.8153320325877,medium
glucose020,p3F9,pl,5,pl6_F_9_p3-F9,0.9387300488885996,0.056164256526881215,795.3792508835508,68.12096112228998,medium
glucose020,p3G2,pl,5,pl6_G_2_p3-G2,0.9950537408887109,0.09494658273501538,1237.1098366634856,144.2938227856633,medium
glucose020,p3G4,pl,5,pl6_G_4_p3-G4,0.9153230465403053,0.09538444578368038,15431.965996965082,1035.6653616828196,high
glucose020,p3G9,pl,5,pl6_G_9_p3-G9,1.0787693720152358,0.11438916417473659,503.8067747273427,72.04331042915442,medium
glucose020,p3G10,pl,5,pl6_G_10_p3-G10,1.0371947553281191,0.04378397803710486,9533.83394806064,637.8487275494573,high
glucose020,p3G12,pl,5,pl6_G_12_p3-G12,1.1821648383642316,0.06575597368676754,14519.628603115678,718.0152950148015,high
glucose020,p3H2,pl,5,pl6_H_2_p3-H2,1.1125149420480673,0.10512584132925493,791.572010379276,91.58116848404501,medium
glucose020,p3H3,pl,5,pl6_H_3_p3-H3,0.9152552696006767,0.05453589910304129,1275.7367809049479,50.572640361398335,medium
glucose020,p3H8,pl,5,pl6_H_8_p3-H8,1.169552599025392,0.1414018367477703,597.1088418293652,84.10312197502199,medium
glucose020,p3H10,pl,5,pl6_H_10_p3-H10,1.273623874947057,0.11303700277653347,10811.398609665888,439.3083864853321,high
glucose020,p3H11,pl,5,pl6_H_11_p3-H11,1.1758149546078147,0.07473152991147776,13228.81072536941,792.8418641048672,high
glucoseaa020,hi1,ch,5,pl7_A_4_ch-hi1,2.08463812485344,0.12618394139211703,3897.7914586561437,113.39525697445511,high
glucoseaa020,hi1,pl,5,pl7_A_5_pl-hi1,1.953279331918756,0.043385782841353686,25330.06595133604,1030.0346789777527,high
glucoseaa020,hi1,pl,5,pl7_A_6_pl-hi1,1.934099557163847,0.02974415112688707,24702.214263675938,986.3553293357916,high
glucoseaa020,p2A8,pl,5,pl7_A_8_p2-A8,2.0937247903575966,0.042851140380324955,471.49304534220346,39.89246581956247,medium
glucoseaa020,hi3,pl,5,pl7_B_6_pl-hi3,1.9853203392425929,0.009007573947851856,3509.031819402134,5.8503989002018155,high
glucoseaa020,p2B8,pl,5,pl7_B_8_p2-B8,1.9938669233949506,0.09527380316668588,914.3693823322925,8.47517717324503,medium
glucoseaa020,p2B10,pl,5,pl7_B_10_p2-B10,2.0010062147599825,0.04200967984699641,12439.6411213665,497.01323702129616,high
glucoseaa020,p2B11,pl,5,pl7_B_11_p2-B11,1.8959277465696762,0.0333922032084281,7918.622248691324,282.45143750837497,high
glucoseaa020,med2,ch,5,pl7_C_3_ch-med2,1.739318963034537,0.08939285653703746,406.34072629033477,35.41463724747933,medium
glucoseaa020,med2,pl,5,pl7_C_5_pl-med2,2.0876561798130573,0.05959743592904391,295.0336537589861,31.87468449356294,medium
glucoseaa020,med2,pl,5,pl7_C_6_pl-med2,2.034702841628757,0.07579314065178766,273.8699116070912,21.323662335992204,medium
glucoseaa020,p2C7,pl,5,pl7_C_7_p2-C7,2.0370992214498598,0.054049341941015745,737.6135511370965,47.077716612870915,medium
glucoseaa020,p2C9,pl,5,pl7_C_9_p2-C9,2.008635535353645,0.04524736805631642,804.1866687248117,29.703761915480044,medium
glucoseaa020,p2C10,pl,5,pl7_C_10_p2-C10,2.055422346576297,0.02052843214246096,8072.627377731953,214.09751120381952,high
glucoseaa020,p2C11,pl,5,pl7_C_11_p2-C11,2.0699291983993686,0.019202005370083545,182.65686900368527,25.750432807211247,medium
glucoseaa020,med3,ch,5,pl7_D_4_ch-med3,2.1460193163545678,0.18293814622677199,29.686304169948443,21.06867128382943,medium
glucoseaa020,med3,pl,5,pl7_D_6_pl-med3,2.129029661133253,0.018622950024509477,241.5854515589385,4.1361163084756924,medium
glucoseaa020,p2D7,pl,5,pl7_D_7_p2-D7,2.047818676255506,0.043499724039670555,56.08326760697119,5.488123413711922,medium
glucoseaa020,p2D10,pl,5,pl7_D_10_p2-D10,2.0050329080482467,0.011615577668810733,10378.77533787612,108.37144289666206,high
glucoseaa020,p2D12,pl,5,pl7_D_12_p2-D12,2.0378378694492048,0.22380387628525475,11285.013001517571,377.6708820413867,high
glucoseaa020,rplN,ch,5,pl7_E_3_ch-rplN,2.0255660822030066,0.12275782204276614,10342.619510519058,67.36076640660103,ribsomomal
glucoseaa020,rplN,ch,5,pl7_E_4_ch-rplN,1.9865552216276168,0.11061014387804854,10493.427488833524,47.11211440717691,ribsomomal
glucoseaa020,rplN,pl,5,pl7_E_5_pl-rplN,2.0542745326476677,0.08100089506160768,34354.162389616635,1667.9934195379535,ribsomomal
glucoseaa020,rplN,pl,5,pl7_E_6_pl-rplN,1.9011659731796642,0.11338735009324712,37580.37394000739,1057.2788262300958,ribsomomal
glucoseaa020,p2E7,pl,5,pl7_E_7_p2-E7,2.0346588715462395,0.0212724698511244,369.21931147380474,2.960179420874009,medium
glucoseaa020,p2E8,pl,5,pl7_E_8_p2-E8,2.02921331719515,0.026680988887743756,279.1741609833375,1.6711926241662083,medium
glucoseaa020,p2E9,pl,5,pl7_E_9_p2-E9,2.0556433830826406,0.05838477425657358,609.7517461425941,14.730632225114409,medium
glucoseaa020,p2E10,pl,5,pl7_E_10_p2-E10,2.1026181287536985,0.04510521101211055,14517.798402706507,431.7893217719427,high
glucoseaa020,rpmB,pl,5,pl7_F_6_pl-rpmB,1.9820786164785151,0.09800516051480872,9965.684902740755,170.0508824892122,ribosomal
glucoseaa020,p2F8,pl,5,pl7_F_8_p2-F8,2.018149969938503,0.15718260010743318,127.38570259159638,18.91714288365005,medium
glucoseaa020,p2F9,pl,5,pl7_F_9_p2-F9,1.966916481952369,0.218631998836879,480.9497063383998,54.479582619497066,medium
glucoseaa020,p2F10,pl,5,pl7_F_10_p2-F10,2.1065719234800153,0.058355807179983385,9360.46768524731,49.18191725565199,high
glucoseaa020,p2F11,pl,5,pl7_F_11_p2-F11,2.0584564237237117,0.09564299771939035,7928.1947048090005,88.62628056144457,high
glucoseaa020,p2G7,pl,5,pl7_G_7_p2-G7,1.8952488173026145,0.12241522115867427,464.767700793241,32.8974937441522,medium
glucoseaa020,p2G10,pl,5,pl7_G_10_p2-G10,2.0588415485383615,0.16648477178673265,7607.483806777882,189.8929102694787,high
glucoseaa020,p2G11,pl,5,pl7_G_11_p2-G11,1.9614549832748893,0.04146261274522749,14067.454303039633,233.52044249203917,high
glucoseaa020,p3A4,pl,5,pl8_A_4_p3-A4,2.2627663434416116,0.00427507632586537,2934.456433322064,92.3441212378451,high
glucoseaa020,p3A5,pl,5,pl8_A_5_p3-A5,2.23147914909831,0.11645583703198008,6343.959587717312,165.01964911606788,high
glucoseaa020,p3A8,pl,5,pl8_A_8_p3-A8,1.758261256330461,0.10248889476939066,390.1301669727042,14.863605478781071,medium
glucoseaa020,p3A9,pl,5,pl8_A_9_p3-A9,1.3706332729432888,0.11975099070004576,720.8742166366819,56.454423207795756,medium
glucoseaa020,p3A10,pl,5,pl8_A_10_p3-A10,2.055641538032307,0.09976258791360515,15264.57165971047,23.835114644843323,high
glucoseaa020,p3B2,pl,5,pl8_B_2_p3-B2,2.267099349393719,0.08058691597880435,710.5468488436572,24.83500896554388,medium
glucoseaa020,p3B4,pl,5,pl8_B_4_p3-B4,2.021478951360516,0.06091059265154203,7610.906876950798,209.86718721544068,high
glucoseaa020,p3B9,pl,5,pl8_B_9_p3-B9,2.0220008928262208,0.08764931652974493,175.35412777870982,6.633509825660045,medium
glucoseaa020,p3B12,pl,5,pl8_B_12_p3-B12,2.0420537126912772,0.18631453588724187,11138.334633926044,99.25581529002423,high
glucoseaa020,p3C1,pl,5,pl8_C_1_p3-C1,2.0806892451454795,0.1155887078066669,425.8703552222414,6.877341924959668,medium
glucoseaa020,p3C2,pl,5,pl8_C_2_p3-C2,1.754156629501534,0.0451642154164774,390.46989033156075,20.12661219854507,medium
glucoseaa020,p3C3,pl,5,pl8_C_3_p3-C3,2.1635307793955847,0.020547135516918655,403.77173560285223,12.47716677968478,medium
glucoseaa020,p3C7,pl,5,pl8_C_7_p3-C7,2.2506751889021954,0.006424816024225733,244.95563314895838,7.890792222790401,medium
glucoseaa020,p3C9,pl,5,pl8_C_9_p3-C9,2.003275197783471,0.08922437871229938,237.96743855096548,14.77120513079913,medium
glucoseaa020,p3C10,pl,5,pl8_C_10_p3-C10,2.0520010318604682,0.08031982180758047,8391.358155056598,76.37686986582378,high
glucoseaa020,p3C11,pl,5,pl8_C_11_p3-C11,1.5884707169788614,0.10175062280352243,14626.7036728494,328.5966442194533,high
glucoseaa020,p3C12,pl,5,pl8_C_12_p3-C12,2.03651433417475,0.1812709260785934,11517.427692453142,294.95090186607405,high
glucoseaa020,p3D2,pl,5,pl8_D_2_p3-D2,2.214343807595929,0.13468627435141434,302.74365939870745,3.524159254680986,medium
glucoseaa020,p3D4,pl,5,pl8_D_4_p3-D4,2.237528007442358,0.2051987196299295,3716.8125342212375,46.51578477479562,high
glucoseaa020,p3D6,pl,5,pl8_D_6_p3-D6,2.2670322426595066,0.009506179723631852,5726.626171488282,139.74394631945512,high
glucoseaa020,p3D7,pl,5,pl8_D_7_p3-D7,2.265004252978761,0.10338556388634516,376.5071290551106,17.66001942947491,medium
glucoseaa020,p3D9,pl,5,pl8_D_9_p3-D9,2.1020977254675897,0.014401791722955552,1922.7761908073317,62.40766797733601,medium
glucoseaa020,p3D10,pl,5,pl8_D_10_p3-D10,2.0284215193472983,0.09986624883954306,13463.320435292544,143.89891271716343,high
glucoseaa020,p3D11,pl,5,pl8_D_11_p3-D11,1.845122375111198,0.11235628088612276,7809.004203340404,53.18944716531362,high
glucoseaa020,p3D12,pl,5,pl8_D_12_p3-D12,2.1117727767002195,0.2460353115926061,48.332570001970765,1.1803909540557902,medium
glucoseaa020,p3E1,pl,5,pl8_E_1_p3-E1,2.09067573342043,0.2608513309158198,1232.8689848640897,32.053450490508915,medium
glucoseaa020,p3E2,pl,5,pl8_E_2_p3-E2,2.228639223752888,2.817215258113501e-4,275.3938848405436,7.55313323714914,medium
glucoseaa020,p3E3,pl,5,pl8_E_3_p3-E3,2.1372871036559298,0.012247184875856205,103.95879226517442,8.124089024734324,medium
glucoseaa020,p3E6,pl,5,pl8_E_6_p3-E6,2.264834117475945,0.17982660542542758,7447.437109343906,199.67152044741044,high
glucoseaa020,p3E9,pl,5,pl8_E_9_p3-E9,2.1602588948712085,0.14102925986254314,644.7004543883436,7.326114181058311,medium
glucoseaa020,p3E11,pl,5,pl8_E_11_p3-E11,2.2074521719676734,0.0736382192105254,6325.239981198604,132.82136266919915,high
glucoseaa020,p3E12,pl,5,pl8_E_12_p3-E12,2.149404072072209,0.21407847823769457,11378.818004722842,11.414676232575014,high
glucoseaa020,p3F1,pl,5,pl8_F_1_p3-F1,2.1111036778200716,0.29304792466141893,628.3110079448029,57.389804769744195,medium
glucoseaa020,p3F7,pl,5,pl8_F_7_p3-F7,2.15612275192544,0.23928738336583052,429.25794894132343,38.25144919781822,medium
glucoseaa020,p3F9,pl,5,pl8_F_9_p3-F9,2.262480879532967,0.21760817737457724,407.19551620695324,3.588848395508542,medium
glucoseaa020,p3F10,pl,5,pl8_F_10_p3-F10,1.9886801985521423,0.09413798609418367,14719.269437276433,61.66725804654675,high
glucoseaa020,p3F11,pl,5,pl8_F_11_p3-F11,1.8848517532590807,0.11462736178850082,6730.888540160011,10.908465250869945,high
glucoseaa020,p3G8,pl,5,pl8_G_8_p3-G8,2.0952302148381317,0.1755123892698947,695.4010220444294,20.98271719584002,medium
glucoseaa020,p3G9,pl,5,pl8_G_9_p3-G9,2.202213232647064,0.19925038959708014,350.18078414231377,26.77960619937495,medium
glucoseaa020,p3G10,pl,5,pl8_G_10_p3-G10,1.9104471046361282,0.13619745190471683,7210.186051166836,57.57500234024672,high
glucoseaa020,p3G11,pl,5,pl8_G_11_p3-G11,1.9396789297292196,0.1416200222100649,6892.6046748686995,46.0068842360909,high
glucoseaa020,p3H5,pl,5,pl8_H_5_p3-H5,1.9959550251365283,0.28706952517666484,20550.49622248306,1023.5286804275481,high
glucoseaa020,p3H8,pl,5,pl8_H_8_p3-H8,2.191212712217299,0.23524024217513417,290.2389900180059,24.514720055701087,medium
glucoseaa020,p3H10,pl,5,pl8_H_10_p3-H10,1.9590051839464142,0.08343391012005368,6604.027873434735,50.577326158702405,high
glucoseaa020,p3H11,pl,5,pl8_H_11_p3-H11,1.8888991490559361,0.14541341354101042,8839.485306228931,93.21227042325478,high
glucose020,hi1,ch,7,pl5_A_4_ch-hi1,0.9180996231241871,0.045086924997358425,6724.249637824012,221.47795917928468,high
glucose020,p2A10,pl,7,pl5_A_10_p2-A10,1.3420562685880109,0.04584426362916688,14660.638605766251,261.24096992833177,high
glucose020,p2A11,pl,7,pl5_A_11_p2-A11,1.3668099606139956,0.06614602019873857,10451.070120251175,420.36981692398774,high
glucose020,p2A12,pl,7,pl5_A_12_p2-A12,1.2707449992484496,0.06177208486671425,20799.505137321743,422.96005335834224,high
glucose020,p2B12,pl,7,pl5_B_12_p2-B12,1.4808031657534602,0.05192813182798928,8009.302994873207,169.03842764727514,high
glucose020,med2,ch,7,pl5_C_4_ch-med2,0.8598003437715116,0.030187180647765113,155.71928699428906,19.806487606317333,medium
glucose020,p2C7,pl,7,pl5_C_7_p2-C7,0.8390308269703787,0.04188323960555873,1471.8468892183778,122.1274930087397,medium
glucose020,p2C8,pl,7,pl5_C_8_p2-C8,0.8684975241770423,0.041568324159169216,571.4954245961417,63.125093629476304,medium
